date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:24	5372/5372	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214fc-6628ef45-c12007477df75f00;gz%22	https://html.themewant.com/studykids/assets/js/plugins/sticky-sidebar.js	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/js/plugins/sticky-sidebar.js	(from https://html.themewant.com/studykids/index-four.html)
10:07:24	101811/101811	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218db3-6628ef45-422b1c0269a6d5b1;gz%22	https://html.themewant.com/studykids/assets/js/plugins/twinmax.js	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/js/plugins/twinmax.js	(from https://html.themewant.com/studykids/index-four.html)
10:07:25	46230/46230	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b496-6628ef45-470b3333071d2ade;gz%22	https://html.themewant.com/studykids/assets/js/vendor/chroma.min.js	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/js/vendor/chroma.min.js	(from https://html.themewant.com/studykids/index-four.html)
10:07:25	78699/78699	---M-Z	200	added ('OK')	application/x-javascript	etag:%221336b-6628ef45-ff290d34f420de69;gz%22	https://html.themewant.com/studykids/assets/js/plugins/bootstrap.min.js	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/js/plugins/bootstrap.min.js	(from https://html.themewant.com/studykids/index-four.html)
10:07:25	1934/1934	---M-Z	200	added ('OK')	application/x-javascript	etag:%2278e-6628ef45-5bdfb593e1cfba76;gz%22	https://html.themewant.com/studykids/assets/js/plugins/contact.form.js	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/js/plugins/contact.form.js	(from https://html.themewant.com/studykids/index-four.html)
10:07:26	4861/4861	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212fd-6628ef45-ade45b92e299166c;gz%22	https://html.themewant.com/studykids/assets/js/plugins/calender.js	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/js/plugins/calender.js	(from https://html.themewant.com/studykids/index-four.html)
10:07:26	32511/32511	---M-Z	200	added ('OK')	application/x-javascript	etag:%227eff-6628ef45-d0b42d4d0547bf90;gz%22	https://html.themewant.com/studykids/assets/js/main.js	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/js/main.js	(from https://html.themewant.com/studykids/index-four.html)
10:07:27	105768/105768	---M--	200	added ('OK')	font/woff2	etag:%2219d28-6628ef45-caa7d8bd1499271f;;;%22	https://html.themewant.com/studykids/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-brands-400.woff2	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:27	182388/182388	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c874-6628ef45-2c6e312236d41e82;gz%22	https://html.themewant.com/studykids/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-brands-400.ttf	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:29	430200/430200	---M--	200	added ('OK')	font/woff2	etag:%2269078-6628ef45-a739b749dd352421;;;%22	https://html.themewant.com/studykids/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-duotone-900.woff2	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:29	1235716/1235716	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2212db04-6628ef45-8227b1f560f64ddc;gz%22	https://html.themewant.com/studykids/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-duotone-900.ttf	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:31	1100404/1100404	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2210ca74-6628ef45-b5249032e403c254;gz%22	https://html.themewant.com/studykids/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-light-300.ttf	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:31	388900/388900	---M--	200	added ('OK')	font/woff2	etag:%225ef24-6628ef45-bfe29e5085916bd6;;;%22	https://html.themewant.com/studykids/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-regular-400.woff2	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:32	424536/424536	---M--	200	added ('OK')	font/woff2	etag:%2267a58-6628ef45-473817896bb4e5a8;;;%22	https://html.themewant.com/studykids/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-light-300.woff2	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:32	329204/329204	---M--	200	added ('OK')	font/woff2	etag:%22505f4-6628ef45-c71c12fbde67309b;;;%22	https://html.themewant.com/studykids/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-solid-900.woff2	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:33	866192/866192	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d3790-6628ef45-90105642b0afb86b;gz%22	https://html.themewant.com/studykids/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-solid-900.ttf	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:33	464316/464316	---M--	200	added ('OK')	font/woff2	etag:%22715bc-6628ef45-879f0e8a981543e3;;;%22	https://html.themewant.com/studykids/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-thin-100.woff2	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:33	4960/4960	---M--	200	added ('OK')	font/woff2	etag:%221360-6628ef45-d5ec9ee277a69a6d;;;%22	https://html.themewant.com/studykids/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-v4compatibility.woff2	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:34	1216884/1216884	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22129174-6628ef45-c08f73dc86aa28ab;gz%22	https://html.themewant.com/studykids/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-thin-100.ttf	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:34	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-6628ef45-54b1a0b59c2d8c13;gz%22	https://html.themewant.com/studykids/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-v4compatibility.ttf	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:34	977380/977380	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ee9e4-6628ef45-35ca7980e08c9102;gz%22	https://html.themewant.com/studykids/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/fonts/fa-regular-400.ttf	(from https://html.themewant.com/studykids/assets/css/plugins/fontawesome-6.css)
10:07:35	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/studykids/assets/css/vendor/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/css/vendor/images/ui-icons_444444_256x240.png	(from https://html.themewant.com/studykids/assets/css/vendor/jquery-ui.css)
10:07:35	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/studykids/assets/css/vendor/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/css/vendor/images/ui-icons_555555_256x240.png	(from https://html.themewant.com/studykids/assets/css/vendor/jquery-ui.css)
10:07:35	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/studykids/assets/css/vendor/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/css/vendor/images/ui-icons_ffffff_256x240.png	(from https://html.themewant.com/studykids/assets/css/vendor/jquery-ui.css)
10:07:36	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/studykids/assets/css/vendor/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/css/vendor/images/ui-icons_777620_256x240.png	(from https://html.themewant.com/studykids/assets/css/vendor/jquery-ui.css)
10:07:36	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/studykids/assets/css/vendor/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/css/vendor/images/ui-icons_cc0000_256x240.png	(from https://html.themewant.com/studykids/assets/css/vendor/jquery-ui.css)
10:07:36	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/studykids/assets/css/vendor/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/css/vendor/images/ui-icons_777777_256x240.png	(from https://html.themewant.com/studykids/assets/css/vendor/jquery-ui.css)
10:07:37	238/238	---M--	200	added ('OK')	image/svg+xml	etag:%22ee-6628ef45-746ab7bb0654426;;;%22	https://html.themewant.com/studykids/assets/images/header/01.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/header/01.svg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:38	40200/40200	---M--	200	added ('OK')	image/png	etag:%229d08-6628ef45-978beed7f406d48b;;;%22	https://html.themewant.com/studykids/assets/images/banner/bg-grid.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/bg-grid.png	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:40	230733/230733	---M--	200	added ('OK')	image/jpeg	etag:%223854d-6628ef45-937a529ad22c2dc;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-4.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-4.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:40	311211/311211	---M--	200	added ('OK')	image/jpeg	etag:%224bfab-6628ef45-83f321d3f201067c;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-3.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-3.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:41	225666/225666	---M--	200	added ('OK')	image/jpeg	etag:%2237182-6628ef45-858b02020036d0dd;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-7.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-7.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:41	242131/242131	---M--	200	added ('OK')	image/jpeg	etag:%223b1d3-6628ef45-662236cd49ac3168;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-8.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-8.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:42	250509/250509	---M--	200	added ('OK')	image/jpeg	etag:%223d28d-6628ef45-28d2f44b7d28b0ac;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-5.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-5.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:43	98777/98777	---M--	200	added ('OK')	image/jpeg	etag:%22181d9-6628ef45-b2a2e973a9e86947;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-6.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-6.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:43	65896/65896	---M--	200	added ('OK')	image/jpeg	etag:%2210168-6628ef45-4c8aac680879b9d;;;%22	https://html.themewant.com/studykids/assets/images/banner/breadcrumb-bg.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/breadcrumb-bg.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:43	159163/159163	---M--	200	added ('OK')	image/jpeg	etag:%2226dbb-6628ef45-5a6396afafcd7fc4;;;%22	https://html.themewant.com/studykids/assets/images/banner/counter-bg.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/counter-bg.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:44	1243/1243	---M--	200	added ('OK')	image/png	etag:%224db-6628ef45-b6f6ed927a4d3bcd;;;%22	https://html.themewant.com/studykids/assets/images/banner/shape/close.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/close.png	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:44	262514/262514	---M--	200	added ('OK')	image/jpeg	etag:%2240172-6628ef45-3da78fdc8d29058;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-9.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-9.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:44	369179/369179	---M--	200	added ('OK')	image/jpeg	etag:%225a21b-6628ef45-afd82b4c77079d87;;;%22	https://html.themewant.com/studykids/assets/images/banner/video-bg.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/video-bg.jpg	(from https://html.themewant.com/studykids/assets/css/style.css)
10:07:44	2286/2286	---M-Z	200	added ('OK')	image/svg+xml	etag:%228ee-6628ef45-ed7b73a78558f170;gz%22	https://html.themewant.com/studykids/assets/images/banner/title-shape-1.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/title-shape-1.svg	(from https://html.themewant.com/studykids/index.html)
10:07:45	1419/1419	---M-Z	200	added ('OK')	image/svg+xml	etag:%2258b-6628ef45-e1324627d322b2bf;gz%22	https://html.themewant.com/studykids/assets/images/banner/play.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/play.svg	(from https://html.themewant.com/studykids/index.html)
10:07:45	19429/19429	---M--	200	added ('OK')	image/png	etag:%224be5-6628ef45-bebab044b451fb33;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-1.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-1.png	(from https://html.themewant.com/studykids/index.html)
10:07:46	552385/552385	---M--	200	added ('OK')	image/png	etag:%2286dc1-6628ef45-574adee82ae7c30f;;;%22	https://html.themewant.com/studykids/assets/images/banner/01.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/01.png	(from https://html.themewant.com/studykids/index.html)
10:07:46	14533/14533	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238c5-6628ef45-a5ec26b2b5f0ace6;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/01.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/01.svg	(from https://html.themewant.com/studykids/index.html)
10:07:46	4022/4022	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fb6-6628ef45-3a0e1e170df40c29;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/03.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/03.svg	(from https://html.themewant.com/studykids/index.html)
10:07:46	6395/6395	---M-Z	200	added ('OK')	image/svg+xml	etag:%2218fb-6628ef45-cfc9c325f33f9eef;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/04.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/04.svg	(from https://html.themewant.com/studykids/index.html)
10:07:47	1689/1689	---M-Z	200	added ('OK')	image/svg+xml	etag:%22699-6628ef45-a796cc6b492b23c7;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/05.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/05.svg	(from https://html.themewant.com/studykids/index.html)
10:07:47	6389/6389	---M-Z	200	added ('OK')	image/svg+xml	etag:%2218f5-6628ef45-b8ab9070097bf98b;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/06.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/06.svg	(from https://html.themewant.com/studykids/index.html)
10:07:47	4383/4383	---M-Z	200	added ('OK')	image/svg+xml	etag:%22111f-6628ef45-1deb88cfdce6375d;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/07.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/07.svg	(from https://html.themewant.com/studykids/index.html)
10:07:48	372752/372752	---M--	200	added ('OK')	image/png	etag:%225b010-6628ef45-349a0b364c5cf054;;;%22	https://html.themewant.com/studykids/assets/images/about/about-01.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/about/about-01.png	(from https://html.themewant.com/studykids/index.html)
10:07:48	5896/5896	---M-Z	200	added ('OK')	image/svg+xml	etag:%221708-6628ef45-9304aedf0b504d61;gz%22	https://html.themewant.com/studykids/assets/images/icon/01.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/01.svg	(from https://html.themewant.com/studykids/index.html)
10:07:48	7054/7054	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b8e-6628ef45-edb42078f68dacc8;gz%22	https://html.themewant.com/studykids/assets/images/icon/02.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/02.svg	(from https://html.themewant.com/studykids/index.html)
10:07:48	7928/7928	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ef8-6628ef45-dbc0bc6945e2009e;gz%22	https://html.themewant.com/studykids/assets/images/icon/03.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/03.svg	(from https://html.themewant.com/studykids/index.html)
10:07:49	3752/3752	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ea8-6628ef45-263a872ab3784dcc;gz%22	https://html.themewant.com/studykids/assets/images/banner/blink.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/blink.svg	(from https://html.themewant.com/studykids/index.html)
10:07:49	8249/8249	---M-Z	200	added ('OK')	image/svg+xml	etag:%222039-6628ef45-b82d1e46e9102572;gz%22	https://html.themewant.com/studykids/assets/images/icon/04.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/04.svg	(from https://html.themewant.com/studykids/index.html)
10:07:49	5255/5255	---M-Z	200	added ('OK')	image/svg+xml	etag:%221487-6628ef45-58c80f730d1eb8ab;gz%22	https://html.themewant.com/studykids/assets/images/icon/05.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/05.svg	(from https://html.themewant.com/studykids/index.html)
10:07:50	8761/8761	---M-Z	200	added ('OK')	image/svg+xml	etag:%222239-6628ef45-8d98689570928209;gz%22	https://html.themewant.com/studykids/assets/images/icon/06.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/06.svg	(from https://html.themewant.com/studykids/index.html)
10:07:51	547070/547070	---M--	200	added ('OK')	image/jpeg	etag:%22858fe-6628ef45-6617c9c95ee1c2be;;;%22	https://html.themewant.com/studykids/assets/images/course/01.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/01.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:51	374762/374762	---M--	200	added ('OK')	image/jpeg	etag:%225b7ea-6628ef45-f7b3c787a55317b2;;;%22	https://html.themewant.com/studykids/assets/images/course/02.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/02.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:52	18998/18998	---M--	200	added ('OK')	image/png	etag:%224a36-6628ef45-ada22ceb1399d5c4;;;%22	https://html.themewant.com/studykids/assets/images/banner/banner-bg-2.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/banner-bg-2.png	(from https://html.themewant.com/studykids/index.html)
10:07:52	1675/1675	---M-Z	200	added ('OK')	image/svg+xml	etag:%2268b-6628ef45-93d95b1a376a2e67;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/11.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/11.svg	(from https://html.themewant.com/studykids/index.html)
10:07:53	9144/9144	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223b8-6628ef45-48fccc72d71a7f6e;gz%22	https://html.themewant.com/studykids/assets/images/banner/shape/12.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/banner/shape/12.svg	(from https://html.themewant.com/studykids/index.html)
10:07:53	6791/6791	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a87-6628ef45-3c610db487a7fc65;gz%22	https://html.themewant.com/studykids/assets/images/icon/07.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/07.svg	(from https://html.themewant.com/studykids/index.html)
10:07:53	551319/551319	---M--	200	added ('OK')	image/jpeg	etag:%2286997-6628ef45-dd9d9e29216bda49;;;%22	https://html.themewant.com/studykids/assets/images/course/03.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/03.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:53	10690/10690	---M-Z	200	added ('OK')	image/svg+xml	etag:%2229c2-6628ef45-d5bf94461ac06ba1;gz%22	https://html.themewant.com/studykids/assets/images/icon/08.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/08.svg	(from https://html.themewant.com/studykids/index.html)
10:07:54	29478/29478	---M-Z	200	added ('OK')	image/svg+xml	etag:%227326-6628ef45-6319612630113537;gz%22	https://html.themewant.com/studykids/assets/images/icon/09.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/09.svg	(from https://html.themewant.com/studykids/index.html)
10:07:54	25497/25497	---M-Z	200	added ('OK')	image/svg+xml	etag:%226399-6628ef45-64e78b44f558c536;gz%22	https://html.themewant.com/studykids/assets/images/icon/10.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/10.svg	(from https://html.themewant.com/studykids/index.html)
10:07:54	3947/3947	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f6b-6628ef45-3d0aeb7fa3da7081;gz%22	https://html.themewant.com/studykids/assets/images/icon/11.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/11.svg	(from https://html.themewant.com/studykids/index.html)
10:07:55	251366/251366	---M--	200	added ('OK')	image/jpeg	etag:%223d5e6-6628ef45-ac5733e7ab744793;;;%22	https://html.themewant.com/studykids/assets/images/course/04.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/04.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:55	2860/2860	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b2c-6628ef45-1010fa8b3a84b59b;gz%22	https://html.themewant.com/studykids/assets/images/icon/12.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/12.svg	(from https://html.themewant.com/studykids/index.html)
10:07:55	1205/1205	---M-Z	200	added ('OK')	image/svg+xml	etag:%224b5-6628ef45-295f4e23a8e0f9db;gz%22	https://html.themewant.com/studykids/assets/images/icon/13.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/icon/13.svg	(from https://html.themewant.com/studykids/index.html)
10:07:56	12405/12405	---M--	200	added ('OK')	image/png	etag:%223075-6628ef45-86eb869d16bed33a;;;%22	https://html.themewant.com/studykids/assets/images/course/author-01.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/author-01.png	(from https://html.themewant.com/studykids/index.html)
10:07:56	220246/220246	---M--	200	added ('OK')	image/jpeg	etag:%2235c56-6628ef45-5d1def27402824f9;;;%22	https://html.themewant.com/studykids/assets/images/course/05.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/05.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:57	11571/11571	---M--	200	added ('OK')	image/png	etag:%222d33-6628ef45-30fb063031190761;;;%22	https://html.themewant.com/studykids/assets/images/course/author-02.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/author-02.png	(from https://html.themewant.com/studykids/index.html)
10:07:57	35215/35215	---M--	200	added ('OK')	image/jpeg	etag:%22898f-6628ef45-dfd1a181ca0fc836;;;%22	https://html.themewant.com/studykids/assets/images/course/06.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/06.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:57	9787/9787	---M--	200	added ('OK')	image/png	etag:%22263b-6628ef45-ecda16fd30f3ffdb;;;%22	https://html.themewant.com/studykids/assets/images/course/author-03.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/author-03.png	(from https://html.themewant.com/studykids/index.html)
10:07:58	49257/49257	---M--	200	added ('OK')	image/jpeg	etag:%22c069-6628ef45-70c486d6fe04f634;;;%22	https://html.themewant.com/studykids/assets/images/course/07.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/07.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:58	10169/10169	---M--	200	added ('OK')	image/png	etag:%2227b9-6628ef45-cb3b249cca466d7a;;;%22	https://html.themewant.com/studykids/assets/images/course/author-04.png	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/course/author-04.png	(from https://html.themewant.com/studykids/index.html)
10:07:58	42587/42587	---M--	200	added ('OK')	image/jpeg	etag:%22a65b-6628ef45-7062ee7f76e7781f;;;%22	https://html.themewant.com/studykids/assets/images/instructor/01.jpg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/instructor/01.jpg	(from https://html.themewant.com/studykids/index.html)
10:07:58	1511/1511	---M-Z	200	added ('OK')	image/svg+xml	etag:%225e7-6628ef45-c532fe0b9cad50b2;gz%22	https://html.themewant.com/studykids/assets/images/instructor/social-01.svg	C:/My%20Web%20Sites/LearnEasy/html.themewant.com/studykids/assets/images/instructor/social-01.svg	(from https://html.themewant.com/studykids/index.html)
